	Br8100_151674	Br5292_151507	Br5595_151672	Br8100_151675	Br5595_151670	Br5595_151671	Br5292_151509	Br5292_151510	Br8100_151676	Br8100_151673	Br5595_151669	Br5292_151508	visium_breast_cancer_SEDR	sample_D4	sample_D14	sample_D7	sample_D10	well09	well01brain	well05	well03	well08	well07	well06	well11	well10	C57BL6J-638850_6600	C57BL6J-638850_6400	C57BL6J-638850_8000	C57BL6J-638850_7200	C57BL6J-638850_6800	C57BL6J-638850_7800	region_main
CellCharter_default	0.5195253258285407	0.5885925722100992	0.6628968764234541	0.5521792059468169	0.5342641796806821	0.6772152846863995	0.5964665840284648	0.5395717692126565	0.5332193245964182	0.6054223851049075	0.48476717952591325	0.59996262671055	0.7061217475851473	0.38114770242007434	0.5386116479471896	0.49464341565347514	0.5683616011392179	0.6335797221593488	0.4445433184505268	0.7483998653923861	0.672759086816084	0.6470695095854293	0.6832654919041541	0.7050026097892695	0.6873694459417921	0.6508797069410005	0.5550764074171084	0.5818740403940659	0.5728587739449569	0.6164414369281306	0.5626038815163	0.5915258949388384	0.6488778692386518
CellCharter_2	0.509872311684191	0.5856499367870563	0.6607337619031927	0.5540398018164152	0.5444696719353368	0.679090349252145	0.5802670324767718	0.5535929555555217	0.5373374991619959	0.5483590965525675	0.46172531471368894	0.5919094869228672	0.7267510144949016	0.3449231186506321	0.522228403616863	0.4968312554438992	0.5590266421784958	0.607084307374176	0.4273971445237946	0.6334227580583587	0.6675337614607135	0.6098238207592039	0.6360523796384915	0.6790607954876229	0.680835572210582	0.6128102703016642	0.6059983968998154	0.5843577650098079	0.590511552553663	0.6200376779103551	0.5884851872409966	0.6216245185727932	0.6326187595000103
CellCharter_dlpfc	0.5433192751237329	0.6274373321276819	0.6334051157634731	0.582197836104257	0.46192406733685915	0.593390668686036	0.6468993214332877	0.5833770505328607	0.6166840457446429	0.6256972231461223	0.483402995570419	0.6148716911745976	0.6751161866070384	0.38592498537214454	0.5429325894221341	0.45064047935947793	0.45973674942473913	0.6129435410535791	0.41291139979197006	0.7187972954160002	0.6617503873322387	0.6237795401608353	0.5801767930604373	0.684446031215613	0.5810955151953936	0.6237008893466928	0.5390925889652934	0.5201936964208868	0.5424524991089433	0.5475453044579891	0.5826401961404859	0.5706569613717147	0.5740209324257697
CellCharter_1	0.5156324852729774	0.6026983412246768	0.6634430388990815	0.5248392735503522	0.5487107888838113	0.6780387746843451	0.6041102667857197	0.5604710521195463	0.5031286768005121	0.6530243547790531	0.49593352879617075	0.6147955214914972	0.7127692151534724	0.38816817056746183	0.5438529062429717	0.4991791781631183	0.5345741165776619	0.6173298568413517	0.4388502181753175	0.6464884320901308	0.6363220518582687	0.6323603603025725	0.6351778690038717	0.6896651271121554	0.6539486335221342	0.6613172853726936	0.5928231240187554	0.6012145496666779	0.5897668357325624	0.6274142449249025	0.6015967759838124	0.5946735331224159	0.6299429624850947
BANKSY_starmap	0.47382016853540093	0.5163454214734317	0.5961247832467339	0.5277733224256579	0.4428599102781589	0.6024829562636626	0.5013569098322301	0.4375261543712862	0.4570163632897389	0.4727837168157665	0.49088503204129164	0.46618413286335264	0.699898261301886	0.12098223713912533	0.40518024574645356	0.27308767814394397	0.3754762411185167	0.594423944891437	0.40773256211582476	0.747927692258856	0.6498107545156988	0.7057775440948891	0.6930131329351452	0.8099193896465045	0.7385504108454728	0.6387808737252308	0.5957713147603577	0.5925004797788084	0.6006987290808676	0.5969103075578449	0.6094844219815804	0.6154879235744697	0.6479402865515113
BANKSY_default	0.4778295587615851	0.5925930120826789	0.5706984944316054	0.5534222378038821	0.5308085740982391	0.5985775591490445	0.597842559752165	0.5634869996568791	0.4734995951560641	0.5655408261505124	0.48056127863686293	0.5725503751953203	0.6767771288839384	0.131912613591303	0.4345278377540415	0.36787259128217675	0.4387213440942136	0.6927501905219513	0.48559770507176964	0.7772938003967245	0.6176920354676324	0.6556140686792302	0.6657235167267537	0.6534834582682395	0.6949477528313703	0.6605999286979558	0.5881472067784844	0.5824774194782526	0.592025948465982	0.5771029014198954	0.6073402042346746	0.5874613384511352	0.6276265021760119
BANKSY_github	0.4985111520962678	0.5728074998842293	0.6182315592046234	0.5230082367648091	0.545973569792281	0.58225577024892	0.5957649757879232	0.5872868390729112	0.4996233441539275	0.5331763280455015	0.55853569027882	0.5463515665973646	0.6641438533254456	0.13617024124176424	0.4258597580060029	0.37053841613798194	0.4506213830639963	0.6482096244916238	0.48840489354680283	0.761403882587069	0.6736731129071141	0.6507250112374641	0.6619182264957217	0.7449704797348975	0.6960739270106391	0.6694296521454237	0.5880887686098923	0.5757742009416089	0.5955598927558572	0.5764135633834536	0.6186112547031881	0.5954708800471653	0.6281974315627591
BANKSY_dlpfc	0.5216863619364293	0.6038518812977616	0.5813423265985503	0.5750451407097837	0.5380144166088976	0.5880801083685938	0.600114845016987	0.6049458722389317	0.5479565351028091	0.6065113410566757	0.6006146513150563	0.6701830890189856	0.6902510167171505	0.17506374509220593	0.45640509846862787	0.4737251811124507	0.473373874929614	0.7391830562498107	0.49075181941644025	0.7456347638973008	0.6282599661987046	0.6968232315700158	0.6781292135778711	0.7506542902923384	0.6958284646963107	0.6723831809969986	0.5941374666293863	0.5860327588655387	0.591173749940365	0.5807082046579908	0.614901908456202	0.599139493798158	0.6283681692744616
scanpy-louvain_louvain_3	0.33714148484745166	0.31690371281344587	0.22312367326554386	0.2908559358467928	0.2566024527628714	0.24312122519702853	0.2854967549948864	0.2645203217202003	0.27723627121290145	0.3411329160924546	0.2518875659555885	0.2863001993888391	0.45272931033986813	0.40724697226059603	0.5969701047403425	0.5661414318213309	0.5940551352991928	0.49986232231067595	0.13881411785841272	0.4067728005321677	0.34606049211459766	0.41070369907971976	0.32907506737766473	0.38153925800338895	0.3924070995732832	0.5283667399376957	0.3584641684993664	0.34411632658847685	0.3435502915469922	0.34379010371340907	0.36465494505291485	0.35918505617302604	0.2979311785416192
scanpy-leiden_leiden_4	0.2957387192869926	0.27537215202157667	0.19358988669403165	0.28037528662497757	0.18618605937596414	0.2418248824912195	0.23230300545385718	0.21618351388068227	0.26211297633981884	0.3446580065142174	0.23312478050757002	0.21395313650126993	0.5084592542427484	0.371565809707401	0.6014234828359627	0.5635264508408241	0.583024099426773	0.5090072919002119	0.2544882709083464	0.4143469194366507	0.3745496950381372	0.41430213701351315	0.3827363561528472	0.37802565613088784	0.3955263138243917	0.5209035621475644	0.3562448158265385	0.3627659202847949	0.32719178092178375	0.36397555021702604	0.33550232903739596	0.3656874233671348	0.2689617096003454
scanpy-leiden_leiden_1	0.3208745291184732	0.30673751438810004	0.19596495100489866	0.28423242793602965	0.24604029577921138	0.24683445930381792	0.30522751865193365	0.28110461065529574	0.2889923674156708	0.32992005155560783	0.21192678350827365	0.29375218548620524	0.45629672637697694	0.4084432044962801	0.6085165296300151	0.635823953068956	0.5882797991818601	0.48411762682653314	0.24310539098262898	0.43747046492444774	0.34492374586719476	0.4145356023060149	0.33738550137416073	0.38923186319225106	0.39517173874767797	0.5099488837436948	0.35784680793694523	0.31280028436408563	0.3461220367383204	0.34632546094621985	0.3222013899866419	0.35826845275230684	0.2801100413767
scanpy-louvain_louvain_1	0.31329847919530146	0.3406610419739603	0.20940408994926277	0.3060184471549849	0.2486735352941739	0.22180956421196318	0.2924810210892816	0.2371369974224852	0.2951167251204607	0.32032318172426333	0.2533196772934394	0.31549710940877773	0.4631556056929368	0.40965428182825103	0.5619734521305615	0.5901027356747097	0.5812745787577759	0.5012149276146454	0.18532077136475172	0.43467953115018876	0.33708241725927357	0.41133231577153073	0.31905881592357865	0.36231375285393064	0.39319277727251617	0.524098377987501	0.3505616424754118	0.34025351099380163	0.3472767018523467	0.35451272113818255	0.3541393713909754	0.35415535208997034	0.30117864850797843
scanpy-louvain_louvain_4	0.29651428129334023	0.25371598053021294	0.18569321711570336	0.26352048939144035	0.2355790768642525	0.23500791795557824	0.24388763790900142	0.22584833821736502	0.29500917570230745	0.33126522528684305	0.19418390065266242	0.23702633827365582	0.4987908818046384	0.34019093237971687	0.6015794436984747	0.6015250488133137	0.6060586899403204	0.48225675329988926	0.1972202899440832	0.4381376052619371	0.353887518459064	0.4084407100894318	0.30209099084405877	0.3732416825910348	0.3936985699258499	0.5211214680159107	0.34379004293266496	0.355298962257489	0.33083060562412786	0.3399884207481967	0.340249941845609	0.3361711507577896	0.30371493683812706
scanpy-leiden_leiden_2	0.31450755212851234	0.25704319518378393	0.18403074646776116	0.29327586390641835	0.19859538570067334	0.24156507208115066	0.2487403542587074	0.20394360518998467	0.28064265421500395	0.3385833717683344	0.2110579378287897	0.2146457049015658	0.5052527114856348	0.3625590129934351	0.6004146069887788	0.5708438870690828	0.5718790879727322	0.5080768756429073	0.1699365732227016	0.4116586239426185	0.3902886877739299	0.45060952793265296	0.30755423388123704	0.3779862060986719	0.3970825677623781	0.5285928420524174	0.3519793208249858	0.36291010930714973	0.3264206411302251	0.34212342473768204	0.34076095854011734	0.35355919503007033	0.28969582881602385
scanpy-louvain_louvain_2	0.2864743020829661	0.2763222852428915	0.20119181358983418	0.2813307325300431	0.1751939022617986	0.21549095879690602	0.23940489885102506	0.22331372859889248	0.31180668629628533	0.32590395429605745	0.2067184586738697	0.21841741351257524	0.5051874586392855	0.3528219157565796	0.5931774082249311	0.5724896078477878	0.5922307131355201	0.49725345617633526	0.2150529130163652	0.4536256526615693	0.3700268007140037	0.3894249880780446	0.2961570643402519	0.3974201372800507	0.3951187426569302	0.5196280594326772	0.34196773357811105	0.35963856818831685	0.3481340077926475	0.3403038399945571	0.3413912688119232	0.34674434556743544	0.28702375928511464
scanpy-leiden_leiden_3	0.3278345792323106	0.3348160899051384	0.22130208299469525	0.3104873495562664	0.25676231120594173	0.24477458256824272	0.31791140150354946	0.28984675935763626	0.283086568740192	0.31686134238470814	0.25441601923710594	0.31017118610848876	0.4649360761914745	0.4103900020832787	0.5910358436976254	0.626789003493035	0.6056868530796702	0.46979350540871717	0.23395579497919508	0.4382623369730747	0.34472995351340896	0.4092101901838279	0.32305221483844127	0.3641402566413535	0.3945069611000456	0.5080062718505953	0.3589303048946544	0.34316636756428726	0.34623049053272803	0.34603695366252024	0.3216371125008308	0.35864478863774835	0.27940622505350066
