	Br8100_151674	Br5292_151507	Br5595_151672	Br8100_151675	Br5595_151670	Br5595_151671	Br5292_151509	Br5292_151510	Br8100_151676	Br8100_151673	Br5595_151669	Br5292_151508	visium_breast_cancer_SEDR	sample_D4	sample_D14	sample_D7	sample_D10	well09	well01brain	well05	well03	well08	well07	well06	well11	well10	C57BL6J-638850_6600	C57BL6J-638850_6400	C57BL6J-638850_8000	C57BL6J-638850_7200	C57BL6J-638850_6800	C57BL6J-638850_7800	region_main
seurat-leiden_leiden_2	0.4277783124654717	0.4599168304445752	0.455474228184444	0.46473447355637393	0.3294356388375153	0.39561010542543823	0.37345485593343786	0.4236849004671633	0.40300395134119776	0.45069282989041665	0.3789891778605101	0.43257393064772853	0.5809558766865814	0.4758319845513705	0.5326128953267528	0.5475388201222582	0.58743009684102	0.39214255074750426	0.13121837672959602	0.45864487734501935	0.3216752012575785	0.3748231223809555	0.24215267645275376	0.27435863223243545	0.33063210071455584	0.3919092259176971	0.2789373914521618	0.26024218436503266	0.2843075607936456	0.2938102385133131	0.2748545303554813	0.24894644821908843	0.3068901242259278
seurat-louvain_louvain_2	0.4726137144998653	0.5344560290630732	0.43942817771064074	0.47404897386036593	0.398373502230825	0.4554639654946854	0.36794274687793393	0.42631179971757927	0.4541094035705219	0.4571278341212468	0.3844522046879555	0.48065318328388806	0.6330644578399576	0.4511808139302495	0.5649274986566105	0.5153516578350451	0.5724924076110778	0.4653607812506753	0.10758536862503737	0.44085779277339304	0.3230625710922073	0.41465038083123645	0.26704161735773857	0.3031654212710149	0.32941740619850995	0.4159365353283727	0.27061032776725025	0.2686623385796016	0.26272391077402657	0.30287996829014874	0.26935357017647943	0.24853283157688244	0.3264291954774596
seurat-leiden_leiden_3	0.43409023591265883	0.526114035782202	0.3852103112986423	0.4615936471705401	0.33884893184666215	0.4245968221446466	0.3700779254172435	0.43533844675595357	0.4024648451691629	0.46029506642316353	0.3782403056054658	0.4324304275212241	0.5918635128435452	0.4648943307626136	0.4986848844451003	0.5492709806038345	0.5668043569381911	0.4144227957981163	0.08526622293931911	0.5331569611771271	0.31841247602073214	0.3991201701967812	0.23011325184044726	0.39223081490974604	0.42680205467020765	0.44580679463109096	0.2721493651443108	0.2817304106622862	0.27150857909212106	0.3011761997066517	0.27295978554212863	0.24527124861328214	0.3686582403525836
CellCharter_default	0.5117395663961322	0.5819166337072359	0.6560582495159942	0.5480778884417408	0.47453514634125865	0.6411942803489682	0.560901014442529	0.5091676988452797	0.5258093306974853	0.5924304570806742	0.4407459344108637	0.5827213534545747	0.6889292634489155	0.3669144795639647	0.4660198628308381	0.4530496070529603	0.5067743114718467	0.5427810877218259	0.3351399475456901	0.7965520015406975	0.6167257237713881	0.6004738930651037	0.6510161475569528	0.7181178614225071	0.7156154780037384	0.5477238189679634	0.49816758407759915	0.534607532316488	0.5091719062879323	0.551268695746691	0.5066740637804289	0.5285250214699397	0.6025738044128038
CellCharter_2	0.5017920021804274	0.5764841687666044	0.6537079852274265	0.54832088516377	0.48000654703352097	0.6438503965140341	0.5454082570080435	0.5225203775361408	0.5298883031059701	0.5363020052463684	0.42567447808553394	0.5717162303243251	0.7060752271469041	0.34202621642312175	0.4573808294246084	0.45554698705482405	0.4982764128511929	0.5171277573660374	0.3181809785112055	0.662536543308628	0.6102826215148142	0.5721504474884729	0.5982882203530808	0.6979333947451329	0.7306304320334732	0.516774940695309	0.5443013089194403	0.536948579389037	0.5243425719456904	0.550929923884944	0.526398713283736	0.5572147548203126	0.5818109012802845
CellCharter_dlpfc	0.5358353181192795	0.6199486782937959	0.6260028861174365	0.5822352637242502	0.4118948676224049	0.5668583376364624	0.6080028368077234	0.5543647278217921	0.6099292639440062	0.6111340145192907	0.44210160531366005	0.6027908757957682	0.6547056541996508	0.3665995781721142	0.4724456285998577	0.41387841380150386	0.413251442871224	0.5200482321904899	0.30657321491979533	0.7457188539901876	0.6053302386420731	0.5990910357707173	0.5505312812103553	0.6988881425925825	0.6163885602303811	0.5294187554318687	0.4834047463534856	0.47459297325406846	0.4805719392944969	0.4863989961446884	0.5231975756204205	0.5074666054468949	0.5241263725559807
CellCharter_1	0.5077463201253658	0.5922592404259837	0.6565777789813635	0.5183901518219629	0.4927803484943873	0.6423790122216341	0.5726483704225709	0.5293985158749104	0.4956717537013677	0.6405558972472529	0.45557063841930967	0.5926279350778647	0.6992494306427688	0.36861078602369707	0.471468960024617	0.45736289243881273	0.4772972064481627	0.5266268948519086	0.3308137070413382	0.6773255307347639	0.5856128394648948	0.5855351558103827	0.5964808225351023	0.7011851396201413	0.6900861877630672	0.5745592613288194	0.5321437082430449	0.5536195678327174	0.5219553405440777	0.5620521924745988	0.5400181942284008	0.5291907913258415	0.5818471329588036
BANKSY_starmap	0.48147740707720066	0.5186211635932978	0.6178395666875622	0.5281948074144045	0.4019695683989877	0.5958774181094103	0.4683723673772573	0.4092192516033696	0.46190076972257826	0.46251765219187757	0.4439159371489046	0.4634791121189007	0.6907250855843017	0.11462777598112957	0.35353096729267525	0.25194716495758424	0.342439852754738	0.5236278693222167	0.3030758436739311	0.8884588105130696	0.6410330743708057	0.7157533515465485	0.7042110789403596	0.9171970635716652	0.8233973582229415	0.5573117316467309	0.5449914030337969	0.5542923602933639	0.5484131815380435	0.5422120194777541	0.5535070251558233	0.5625670223837099	0.6089314184995258
BANKSY_default	0.4727118974074553	0.5907675510547392	0.5718828610421152	0.5553468874383782	0.45732348054911137	0.5668428119081206	0.5783334324034259	0.5458160447089668	0.4787801753341191	0.584692194902481	0.4589934922918522	0.5659610592384077	0.6610409295262332	0.12359499536383516	0.37557730080516155	0.33966846830220315	0.39473475068324887	0.6482725806305243	0.3746220771802619	0.8664503527480292	0.6228595188415548	0.6746032041607862	0.6853165335133059	0.8858466088640585	0.8153189972461327	0.6242863607371654	0.5413720105786642	0.5583941968265345	0.5392032686335966	0.5254035153459331	0.5657160025154935	0.5381091422013415	0.5957078732650267
BANKSY_github	0.4950363738538338	0.5703035164763558	0.6108933974912955	0.526245858491274	0.484341809153404	0.5518324425272336	0.5710736948169839	0.5633264560895729	0.5033808642955045	0.5219052336744979	0.5164691237353228	0.5296871953356806	0.6478925258410222	0.12743591664310022	0.37020360490554843	0.3466496907493114	0.4051035419461551	0.5979718822022427	0.3841120970217608	0.8708430839946522	0.6461882342421391	0.6703853033751819	0.6862101189726424	0.8850515551256021	0.8164445104104521	0.6261206061196722	0.5422476851683876	0.5485978412432299	0.5425634806766175	0.5259615801416795	0.5802931247863372	0.543780983114897	0.5968446065858676
BANKSY_dlpfc	0.5259525135281135	0.595930041891839	0.575959802604928	0.5707705596503023	0.4775629603854486	0.5615301988367142	0.5663494046938145	0.5749610427073445	0.5561350671075884	0.5971325063692979	0.5403915164149039	0.6574392094590302	0.6673466808268421	0.16934808100952667	0.39704886811049983	0.4392165742728717	0.4230456026699547	0.6791403742834692	0.3786609170036358	0.8070995124244277	0.6334119278520615	0.691740418256527	0.6966618256729709	0.8682919504917025	0.8189033312833218	0.6269179479696224	0.5486484487057777	0.5477238426447697	0.5381400392589119	0.5338078117176557	0.5733649170486994	0.5474377102135269	0.5930160528914536
scanpy-louvain_louvain_3	0.3356248668858765	0.3201544186854479	0.22465877861388084	0.29673175181577943	0.224602200161523	0.23032731154865133	0.2810503866988284	0.25995136805527924	0.28186309308157914	0.3423100759195403	0.23027824475211273	0.2828806106082015	0.43717703157835996	0.38656598133294584	0.520901213205466	0.522368497688801	0.5350839107412514	0.45186955917010163	0.11209122688597892	0.5034165636943075	0.32874998368262986	0.41035759880996237	0.3387098433554291	0.4649603118254176	0.483774517124562	0.5042213169669661	0.3393520741326965	0.3237986081823793	0.31820536689031254	0.3186755842882624	0.3355669594597386	0.3334016977139626	0.28666349416344544
scanpy-leiden_leiden_4	0.3028256549748956	0.28769408008757225	0.19273925599088232	0.2967367069219039	0.17258842109566402	0.24004828609685114	0.22345927005154567	0.21159780807066117	0.2864113328085619	0.3429835565108044	0.22581993402477882	0.21804609835404148	0.4933067463966976	0.3503819473359709	0.5397998175040337	0.5294652266599642	0.5251104754084672	0.46797999182256445	0.22836228337830636	0.6062957701738871	0.3727317336184404	0.4197138450121168	0.4030755396055493	0.5328716157973035	0.48728036481331194	0.5287617482859935	0.3442536404399417	0.3459398661709653	0.3066928839911293	0.3481351790740075	0.3218948453735217	0.3479179741949273	0.26190545187587516
scanpy-leiden_leiden_1	0.32190256046921883	0.30342566694592765	0.20552162312126407	0.28860870432662156	0.21447000695237126	0.2417368850674682	0.30592378476516674	0.28089100257821137	0.29405550456191054	0.3267490399706402	0.20347540856254343	0.3018818284317416	0.4426045927610965	0.3858532917303072	0.5501375236389658	0.60262449227757	0.529241219620606	0.43544979559817254	0.2042867802967649	0.5893618323036467	0.33054751835081575	0.42517798373723503	0.3583716318247248	0.5751383880798356	0.4859882335228802	0.5037333177687581	0.33851956489990626	0.2986620824855127	0.32055954733633063	0.3262493458568028	0.30582785566084625	0.33363821929249676	0.26891860421615
scanpy-louvain_louvain_1	0.3193982162501927	0.3607203402642292	0.20955867886183122	0.31888003534980025	0.2170356136575055	0.21211376926721726	0.2827763602497423	0.22803237885562566	0.29576067190543337	0.3237780336459188	0.23017531289153634	0.3223865116835588	0.45164863268562944	0.386493382432113	0.48733189226128204	0.5446736386999215	0.522088340022539	0.4521716801521911	0.1480059986384413	0.5871495971278984	0.324646232994977	0.41075040325497975	0.3093756625706116	0.45612516461154684	0.48470833902917526	0.49942473469541326	0.33062161573266535	0.32050872927835966	0.321509792621543	0.32395703985961277	0.32388140988577785	0.32880853520990566	0.29200236996482104
scanpy-louvain_louvain_4	0.30226112764632435	0.255726228376535	0.18625803528044363	0.27154981625846536	0.21515163201931323	0.23111413711299814	0.23514079563684664	0.22398508445563606	0.3009121116389218	0.3268012214448528	0.1849957179282185	0.23741849503296952	0.48662329348053	0.3180968524032784	0.5288043431775014	0.5551570601422118	0.5437027833310621	0.4337871850896799	0.1672092451970238	0.589637091434297	0.3362530453817633	0.40997339476974276	0.33032741198295035	0.5269247718535155	0.48517655925120234	0.5310396284342371	0.32674705703258977	0.34138442835453453	0.31024619932194064	0.3191986735466649	0.3185502035276724	0.3123953203506572	0.28924195496304544
scanpy-leiden_leiden_2	0.31514302715502657	0.28926371733352296	0.18312245322958295	0.32621742837137757	0.18442533418027882	0.24396197953184823	0.24425601138907513	0.19817359645490168	0.2995811427473905	0.3308669814559327	0.20640213309757258	0.2200441296802254	0.49269577874333487	0.35735090191395213	0.538767105677004	0.5299212113819904	0.5131932589754892	0.4673826332488506	0.15480003010546725	0.6052850789431881	0.4002514451094228	0.4813742672237526	0.34491414733150805	0.5317868192363848	0.4880912880364982	0.5358548012073855	0.3400168133789448	0.3548698437674851	0.30603716988326873	0.3319447205568237	0.3265131508650926	0.33894610004486897	0.2817193059836607
scanpy-louvain_louvain_2	0.2947266622817494	0.28334898545987336	0.19960539636869443	0.31593693145936047	0.16676320625489424	0.21522026590854434	0.23887378875603235	0.2208808242300884	0.33104081877158104	0.32763001873539416	0.1862839536255814	0.22850101490309327	0.49226125160512235	0.3313405667466924	0.532025400627414	0.5345735636938904	0.5415189956567298	0.45836260580961513	0.1830241312557255	0.6106589847098984	0.3622308643025668	0.39278684749315035	0.3253832926210494	0.5330027177409083	0.48563143192734204	0.5274497852451056	0.3211833410675193	0.3377672862275846	0.32256282835411226	0.325203213634332	0.31971971292829615	0.32180601814084575	0.2753933911794715
scanpy-leiden_leiden_3	0.3332637047644892	0.34249372234337805	0.2271524484393698	0.33101932364249437	0.22430527595296937	0.23898960634284516	0.3197265546785343	0.2814060034918351	0.2887751931658154	0.3154742360313637	0.23525612771302132	0.32077117329609417	0.45098489573107814	0.3894588664573012	0.5175772149309809	0.5857839228518645	0.5580217837247684	0.4360113542311875	0.1871829494841316	0.5901120709201138	0.330551422417755	0.40489146253474867	0.31269118926915945	0.458510325772743	0.4858866176124526	0.4949783636554786	0.33980884717211696	0.32311125346851477	0.32074399578889184	0.3220210649750252	0.3052736404365531	0.33346843020526934	0.26766166591196144
